"AU_s_Dol10_part2" "AU_s_Dol10" "AU_s_Dol11_part2" "AU_s_Dol11" "AU_s_Dol12_part2" "AU_s_Dol12" "AU_s_Dol13_part2" "AU_s_Dol13" "AU_s_Dol14_part2" "AU_s_Dol14" "AU_s_Dol15_part2" "AU_s_Dol15" "AU_s_Dol16_part2" "AU_s_Dol16" "AU_s_Dol17_part2" "AU_s_Dol17" "AU_s_Dol18_part2" "AU_s_Dol18" "AU_s_Dol19_part2" "AU_s_Dol19" "AU_s_Dol2_part2" "AU_s_Dol2" "AU_s_Dol20_part2" "AU_s_Dol20" "AU_s_Dol21_part2" "AU_s_Dol21" "AU_s_Dol22_part2" "AU_s_Dol22" "AU_s_Dol23_part2" "AU_s_Dol23" "AU_s_Dol24_part2" "AU_s_Dol24" "AU_s_Dol3_part2" "AU_s_Dol3" "AU_s_Dol4_part2" "AU_s_Dol4" "AU_s_Dol5_part2" "AU_s_Dol5" "AU_s_Dol6_part2" "AU_s_Dol6" "AU_s_Dol7_part2" "AU_s_Dol7" "AU_s_Dol8_part2" "AU_s_Dol8" "AU_s_Dol9_part2" "AU_s_Dol9" "CAE_s_15" "CAE_s_150" "CAE_s_154" "CAE_s_157" "CAE_s_158" "CAE_s_16" "CAE_s_160" "CAE_s_166" "CAE_s_180" "CAE_s_188" "CAE_s_192" "CAE_s_199" "CAE_s_200" "CAE_s_202" "CAE_s_203" "CAE_s_204" "CAE_s_205" "CAE_s_207" "CAE_s_210" "CAE_s_211" "CAE_s_229" "CAE_s_23" "CAE_s_236" "CAE_s_25" "CAE_s_26" "CAE_s_27" "CAE_s_30" "CAE_s_32" "CAE_s_33" "CAE_s_34" "CAE_s_36" "CAE_s_37" "CAE_s_39" "CAE_s_40" "CAE_s_41" "CAE_s_42" "CAE_s_45" "CAE_s_46" "CAE_s_47" "CAE_s_48" "CAE_s_5" "CAE_s_50" "CAE_s_51" "CAE_s_52" "CAE_s_53" "CAE_s_6" "CAE_s_60" "CAE_s_61" "CAE_s_64" "CAE_s_65" "CAE_s_66" "CAE_s_67" "CAE_s_73" "CAE_s_74" "CAE_s_79"
"  u s" 0.0190385530699667 0 0 0 0 0.0148214021046391 0 0.0599736116108912 0 0.0138753989177189 0 0 0 0.0292397660818713 0 0 0.102429031314018 0.0648613588454678 0 0.0101142914938809 0 0.00513478818998716 0 0 0.00509294626941686 0.00991522482772297 0.0108865261095185 0.00437445319335083 0.00619885940986858 0.011887779362815 0 0 0 0 0 0 0.0223297357647935 0.00696718456071901 0.0097551458394303 0.0112599932440041 0 0.0506585612968592 0 0.0484378784209252 0 0.018964536317087 0 0 0.0126167045167802 0 0 0.0205423171733772 0 0.0110901630253965 0 0 0 0.0251857448684045 0.0121138703815869 0.0487646293888166 0 0.0205254515599343 0 0 0.0303859009419629 0 0 0 0.0236518448438978 0 0.0263365815117198 0 0 0 0.038679731820526 0.0149476831091181 0 0.0266690372477554 0.0196637498771016 0 0 0.0101843364904776 0 0.0438327342859648 0.0203128173877717 0.0277854959711031 0.0230786983614124 0.0193798449612403 0.01886080724255 0 0.0262260687123 0.0295224739833198 0 0 0 0 0 0.0277585010409438 0.0290739933129815 0.0173280194073817 0
"l t  " 0 0 0.0111719360965255 0 0.0167728950016773 0.0148214021046391 0.0210526315789474 0 0 0 0 0.0129182276191706 0.020185708518369 0.00974658869395711 0 0 0 0.0324306794227339 0 0 0.0115048320294524 0.0462130937098845 0 0 0 0.00991522482772297 0.0072576840730123 0.00874890638670166 0 0.00594388968140751 0.0107665805340224 0 0 0 0 0.0211886852420807 0.0148864905098623 0 0.0097551458394303 0.0450399729760162 0 0 0.0258131130614352 0.0242189392104626 0 0.0379290726341741 0.0549903766840803 0.0155690487311225 0 0.013984058173682 0 0 0 0.0887213042031718 0.0155852252065042 0 0 0 0 0 0 0 0.0224064530584808 0.0139977603583427 0.0455788514129444 0.157542339503742 0.00861920358558869 0 0 0.0167560321715818 0 0 0.0118638035354135 0.0447894893998208 0.0257864878803507 0 0.00923275782476226 0 0.00983187493855078 0 0.0124115675809855 0 0 0.00876654685719295 0.0203128173877717 0.00926183199036769 0 0 0.0565824217276499 0 0 0.00738061849582995 0 0 0 0 0 0.0555170020818876 0.0145369966564908 0 0
"  o d" 0 0 0.0335158082895766 0.0364697301239971 0 0 0.126315789473684 0.0599736116108912 0 0 0 0 0 0 0 0 0 0 0 0 0.00575241601472619 0 0 0 0 0.0396608993108919 0.00362884203650615 0.00437445319335083 0.00619885940986858 0.00594388968140751 0 0.066972828166858 0 0 0 0.0105943426210404 0 0 0 0.0225199864880081 0 0 0.0258131130614352 0.0484378784209252 0 0 0.0137475941710201 0 0 0 0 0.0205423171733772 0 0 0.020780300275339 0.0312451179503203 0 0 0.0363416111447607 0.0162548764629389 0 0.0205254515599343 0 0 0 0 0 0.046592894583576 0.0236518448438978 0.0335120643431635 0.0131682907558599 0 0.0237276070708269 0.0149298297999403 0 0.0149476831091181 0.101560336072385 0.0444483954129256 0.0688231245698555 0.0188786105342647 0 0.0203686729809553 0 0.00876654685719295 0 0.00926183199036769 0 0 0 0 0 0 0 0 0.0145964092833163 0.0138312586445367 0 0.0277585010409438 0 0 0
"  u x" 0 0 0 0 0.167728950016773 0.133392618941752 0.263157894736842 0.0359841669665347 0 0 0 0 0.020185708518369 0.00974658869395711 0 0 0 0 0.0107933081489477 0 0.00575241601472619 0 0 0 0.00509294626941686 0 0.0108865261095185 0 0 0 0.0107665805340224 0 0 0 0 0 0.0223297357647935 0.020901553682157 0.0097551458394303 0 0 0 0 0 0 0 0 0 0 0 0 0.0205423171733772 0 0 0.020780300275339 0.0312451179503203 0 0.0125928724342022 0 0 0 0 0 0 0 0 0.0344768143423548 0.011648223645894 0 0 0 0 0 0.0447894893998208 0.0257864878803507 0 0 0 0 0 0 0.162949383847642 0 0 0 0 0 0 0.01886080724255 0 0 0 0 0 0 0.0276625172890733 0 0 0 0 0
"  u l" 0.00951927653498334 0.00872295882763433 0 0 0.0335457900033546 0 0.0105263157894737 0.0119947223221782 0 0 0 0.0258364552383413 0 0.00974658869395711 0.0172503018802829 0.0150421179302046 0 0 0 0.0101142914938809 0.00575241601472619 0.0154043645699615 0.037147102526003 0.0336927223719677 0 0.00495761241386148 0.0072576840730123 0.00437445319335083 0.00619885940986858 0.011887779362815 0 0 0 0 0 0 0.00744324525493115 0.00696718456071901 0.0195102916788606 0 0.0541418516513265 0 0 0.0242189392104626 0 0.018964536317087 0 0.0155690487311225 0.0252334090335604 0.013984058173682 0 0 0 0.0110901630253965 0.0311704504130085 0 0 0.0125928724342022 0.0121138703815869 0.0325097529258778 0 0 0 0 0 0 0.0430960179279435 0.023296447291788 0 0.0167560321715818 0.0131682907558599 0.137320720170888 0.0237276070708269 0.0149298297999403 0.0128932439401753 0 0 0 0.00983187493855078 0.0188786105342647 0.024823135161971 0.0305530094714329 0.0112397437338429 0 0.0304692260816575 0 0.0461573967228248 0 0 0 0.0262260687123 0 0 0.0132855055134848 0.0437892278499489 0.0276625172890733 0 0 0 0 0
"a x  " 0.00951927653498334 0 0 0 0 0 0.0105263157894737 0 0 0.0138753989177189 0 0 0 0.0292397660818713 0 0 0.0146327187591454 0.016215339711367 0 0 0.00575241601472619 0 0 0 0 0 0 0 0 0.0297194484070376 0 0 0 0 0 0 0.00744324525493115 0.00696718456071901 0.0097551458394303 0 0 0 0 0 0.0980584428319278 0.606865162146786 0 0 0 0 0 0 0 0.166352445380947 0 0 0 0.0125928724342022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0118638035354135 0 0 0 0 0.0266690372477554 0 0 0.0124115675809855 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.037593984962406
"  g l" 0 0 0 0 0 0 0 0.0359841669665347 0.0188572506128606 0 0.0156201187129022 0.0258364552383413 0 0.0292397660818713 0 0 0 0.016215339711367 0 0 0.0172572480441786 0 0 0 0 0.00495761241386148 0.0072576840730123 0 0.0247954376394743 0 0 0.0191350937619594 0 0.0108754758020663 0.0130395097144347 0.0741603983472826 0 0.00696718456071901 0 0 0 0 0 0 0 0 0 0 0 0.013984058173682 0.0161420500403551 0.0205423171733772 0 0.0110901630253965 0 0.0156225589751601 0.0156666144446185 0.0125928724342022 0 0.0162548764629389 0.027292576419214 0.0410509031198686 0 0.041993281075028 0.0151929504709815 0.0196927924379677 0 0 0.0946073793755913 0 0.0131682907558599 0.0152578577967653 0 0 0.0128932439401753 0.0149476831091181 0.036931031299049 0.0266690372477554 0 0.0188786105342647 0.024823135161971 0.0203686729809553 0 0.00876654685719295 0.0101564086938858 0.0185236639807354 0.0115393491807062 0.0387596899224806 0.0377216144851 0.0183183733284484 0.0262260687123 0.00738061849582995 0 0.0132855055134848 0 0 0.0292568753657109 0 0.0145369966564908 0 0.018796992481203
"  o f" 0.00951927653498334 0 0 0.012156576707999 0.100637370010064 0.0148214021046391 0.0210526315789474 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0345144960883571 0.0102695763799743 0 0.134770889487871 0 0.0446185117247534 0.00362884203650615 0.0131233595800525 0.0557897346888173 0.00594388968140751 0.0107665805340224 0 0 0 0 0.0105943426210404 0.0223297357647935 0.013934369121438 0 0.0112599932440041 0 0 0 0 0 0 0 0 0.0126167045167802 0 0 0.0205423171733772 0.0162972620599739 0 0.00519507506883474 0.0156225589751601 0 0 0.0363416111447607 0 0.027292576419214 0 0 0 0 0.0196927924379677 0 0.011648223645894 0.0118259224219489 0 0 0.0152578577967653 0 0.0895789787996417 0.0644662197008767 0.0149476831091181 0 0.00888967908258512 0.0491593746927539 0 0 0 0.0112397437338429 0.00876654685719295 0 0 0 0.0193798449612403 0 0.0366367466568969 0 0 0 0 0 0.0276625172890733 0.0292568753657109 0.0138792505204719 0.0145369966564908 0 0
"  a v" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00575241601472619 0.00513478818998716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223297357647935 0 0.0195102916788606 0 0 0 0.0516262261228704 0.0968757568418503 0.156893508531085 0 0 0.0155690487311225 0.0252334090335604 0.013984058173682 0.0322841000807102 0 0.0162972620599739 0.0110901630253965 0.0103901501376695 0.0312451179503203 0.0156666144446185 0.0125928724342022 0.0242277407631738 0 0 0 0 0.0139977603583427 0.136736554238833 0 0.00861920358558869 0.011648223645894 0 0 0.0263365815117198 0.0152578577967653 0 0 0.0773594636410521 0.0149476831091181 0.0276982734742868 0 0 0 0.0620578379049274 0 0.0337192312015286 0 0.0101564086938858 0 0 0 0 0.0549551199853453 0 0.00738061849582995 0 0 0 0 0 0.0138792505204719 0 0 0.018796992481203
"x i  " 0.104712041884817 0 0 0 0 0.0148214021046391 0 0 0 0.0138753989177189 0.0156201187129022 0 0.0100928542591845 0 0 0 0.0146327187591454 0.016215339711367 0 0 0.0115048320294524 0.0359435173299101 0 0 0.0101858925388337 0.0198304496554459 0.00362884203650615 0.0174978127734033 0.0247954376394743 0.0178316690442225 0 0 0.0972972972972973 0 0.0260790194288695 0 0 0.00696718456071901 0 0.0112599932440041 0 0 0.103252452245741 0 0 0.113787217902522 0 0 0 0.013984058173682 0 0 0 0 0.0155852252065042 0 0 0.0125928724342022 0 0 0 0 0 0.0139977603583427 0 0 0.0258576107567661 0 0 0.0167560321715818 0.0263365815117198 0 0.0118638035354135 0.0447894893998208 0 0.0448430493273543 0.00923275782476226 0.00888967908258512 0 0.0188786105342647 0 0.0101843364904776 0 0.00876654685719295 0 0.0277854959711031 0.0115393491807062 0 0 0 0 0 0.01363698349925 0.0132855055134848 0.0145964092833163 0 0 0.0138792505204719 0 0 0
"p e  " 0.00951927653498334 0.026168876482903 0.0111719360965255 0.0243131534159981 0 0 0 0.0239894446443565 0 0 0 0.0129182276191706 0.040371417036738 0.00974658869395711 0 0.0300842358604091 0.0146327187591454 0.0810766985568348 0 0.0101142914938809 0.00575241601472619 0.00513478818998716 0 0 0.00509294626941686 0 0.0108865261095185 0.00874890638670166 0.00619885940986858 0.0356633380884451 0.0322997416020672 0.0287026406429392 0 0 0 0.0317830278631211 0.0372162262746557 0 0.0097551458394303 0.0112599932440041 0 0 0 0.0242189392104626 0.0196116885663856 0 0.0137475941710201 0 0.0252334090335604 0.013984058173682 0 0 0 0.0110901630253965 0.0363655254818432 0 0.031333228889237 0.0251857448684045 0 0 0 0 0.0224064530584808 0 0.0151929504709815 0.0196927924379677 0.0172384071711774 0 0 0 0.0131682907558599 0 0.0118638035354135 0.0149298297999403 0.038679731820526 0 0 0.0177793581651702 0 0 0 0.0101843364904776 0 0.00876654685719295 0 0 0.0115393491807062 0 0.01886080724255 0.0183183733284484 0 0.00738061849582995 0.0272739669984999 0 0 0 0 0 0.0145369966564908 0 0
"s u  " 0 0.00872295882763433 0 0 0 0.0889284126278346 0.0210526315789474 0.0239894446443565 0 0.0138753989177189 0.0312402374258044 0.0129182276191706 0 0 0 0.0150421179302046 0 0.016215339711367 0.0107933081489477 0 0 0.0154043645699615 0 0.0336927223719677 0.0101858925388337 0 0.0108865261095185 0.0218722659667542 0 0 0 0 0 0 0 0.0105943426210404 0 0 0.0292654375182909 0 0.0541418516513265 0 0 0.0242189392104626 0.0392233771327711 0.018964536317087 0 0 0 0 0.0161420500403551 0 0 0 0.0155852252065042 0 0.0156666144446185 0.0125928724342022 0.0121138703815869 0 0 0.0205254515599343 0.0224064530584808 0.0139977603583427 0 0.0196927924379677 0.00861920358558869 0 0.0118259224219489 0 0 0.0152578577967653 0 0 0.0128932439401753 0 0.0276982734742868 0.00888967908258512 0 0 0.024823135161971 0.0101843364904776 0.0112397437338429 0.00876654685719295 0 0 0.0115393491807062 0 0.01886080724255 0.0183183733284484 0.0262260687123 0 0 0.0531420220539392 0 0 0 0 0.0145369966564908 0.0173280194073817 0.018796992481203
"  p s" 0 0 0 0 0 0 0 0.0119947223221782 0 0.0138753989177189 0.0156201187129022 0 0 0.0292397660818713 0 0 0.0146327187591454 0.0324306794227339 0.0215866162978953 0 0.00575241601472619 0.00513478818998716 0 0.101078167115903 0.035650623885918 0.0148728372415845 0.0072576840730123 0.0131233595800525 0 0.00594388968140751 0.0215331610680448 0.00956754688097972 0 0 0.0130395097144347 0.0105943426210404 0 0.0278687382428761 0.0195102916788606 0.0225199864880081 0 0 0.0258131130614352 0.0726568176313877 0 0.0758581452683482 0 0 0 0 0.0161420500403551 0 0 0.0110901630253965 0 0.0156225589751601 0 0 0 0.0162548764629389 0 0 0 0.0559910414333707 0.0303859009419629 0.0393855848759354 0 0 0 0 0.0395048722675797 0 0 0 0 0.0149476831091181 0.0276982734742868 0 0 0 0 0 0 0 0 0.00926183199036769 0.0115393491807062 0 0 0 0.0262260687123 0.00738061849582995 0 0 0.0145964092833163 0.0138312586445367 0 0 0 0 0
"  f l" 0 0 0 0 0 0 0 0 0.0377145012257213 0 0.0156201187129022 0 0 0.0292397660818713 0 0.0300842358604091 0.0146327187591454 0.016215339711367 0 0 0 0.0256739409499358 0 0 0.00509294626941686 0.0198304496554459 0.00362884203650615 0.00437445319335083 0.0185965782296058 0 0 0.0478377344048986 0.0216216216216216 0 0 0 0.0372162262746557 0.0278687382428761 0.0292654375182909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0311704504130085 0.0156225589751601 0.0156666144446185 0 0 0 0 0 0 0.0279955207166853 0 0 0.00861920358558869 0.011648223645894 0.0354777672658467 0 0 0.0305157155935307 0 0 0.0257864878803507 0 0.0276982734742868 0.00888967908258512 0.00983187493855078 0.0188786105342647 0 0 0.0561987186692143 0.00876654685719295 0.0101564086938858 0 0.0923147934456497 0 0 0 0.0262260687123 0.00738061849582995 0 0 0.0145964092833163 0.0276625172890733 0.0292568753657109 0.0416377515614157 0 0 0
"  i o" 0 0 0 0.012156576707999 0 0 0 0 0 0 0 0 0.0100928542591845 0.00974658869395711 0 0 0.0146327187591454 0 0 0 0.00575241601472619 0 0 0 0 0 0.0217730522190369 0.0131233595800525 0 0.00594388968140751 0 0 0.356756756756757 0.20663404023926 0 0 0.00744324525493115 0.00696718456071901 0 0 0 0 0 0 0 0 0 0 0 0 0.0161420500403551 0 0 0.0110901630253965 0.00519507506883474 0 0 0 0 0 0 0 0 0 0.0151929504709815 0 0 0.011648223645894 0 0.0167560321715818 0.0131682907558599 0.0152578577967653 0 0 0.038679731820526 0 0.0276982734742868 0.0266690372477554 0.00983187493855078 0 0.0124115675809855 0.0101843364904776 0 0.0175330937143859 0 0 0 0 0 0.0183183733284484 0 0.0147612369916599 0 0 0 0 0 0 0 0 0
"v e  " 0.00951927653498334 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0102695763799743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0148864905098623 0.0278687382428761 0.0292654375182909 0 0 0 0.0516262261228704 0 0.0196116885663856 0.018964536317087 0.0549903766840803 0.0155690487311225 0 0.027968116347364 0 0.0410846343467543 0 0 0.0155852252065042 0.0156225589751601 0 0 0.0121138703815869 0 0 0 0 0 0 0 0.0258576107567661 0.046592894583576 0.0236518448438978 0 0 0.0152578577967653 0 0 0 0.0448430493273543 0 0.00888967908258512 0.00983187493855078 0.0755144421370587 0.0124115675809855 0.0509216824523882 0.0112397437338429 0.00876654685719295 0.0101564086938858 0 0.0461573967228248 0 0.0377216144851 0 0 0 0 0.0132855055134848 0 0.0276625172890733 0 0.0555170020818876 0.0436109899694723 0 0
"  b i" 0 0.00872295882763433 0 0 0 0 0.0105263157894737 0 0 0 0 0 0 0 0 0.0300842358604091 0 0 0 0 0.00575241601472619 0 0 0 0.0305576776165011 0 0.0145153681460246 0.0306211723534558 0.00619885940986858 0 0 0 0.0108108108108108 0 0.0130395097144347 0.0635660557262422 0 0.0278687382428761 0 0 0 0 0 0 0 0 0.0274951883420401 0 0.0126167045167802 0.013984058173682 0.0484261501210654 0.0410846343467543 0 0 0 0.0156225589751601 0.0156666144446185 0 0.0121138703815869 0.0487646293888166 0 0 0.0224064530584808 0 0 0 0 0 0 0 0 0.0152578577967653 0 0 0 0 0 0 0.00983187493855078 0 0 0 0 0.175330937143859 0.152346130408288 0.00926183199036769 0 0 0 0.0366367466568969 0 0 0 0 0 0 0 0.0138792505204719 0 0 0
"  v n" 0 0 0.0335158082895766 0.012156576707999 0 0.0148214021046391 0.0105263157894737 0 0.0188572506128606 0 0.0468603561387067 0.0129182276191706 0.020185708518369 0 0 0.0150421179302046 0 0 0.0215866162978953 0 0 0 0.037147102526003 0.0673854447439353 0.035650623885918 0.00495761241386148 0.0145153681460246 0.0174978127734033 0.0247954376394743 0.011887779362815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0274951883420401 0.0155690487311225 0 0 0.0161420500403551 0 0.0162972620599739 0 0.00519507506883474 0 0 0 0 0.0325097529258778 0 0 0 0 0 0 0 0 0 0.0167560321715818 0.0131682907558599 0.0152578577967653 0 0.0149298297999403 0 0 0.0276982734742868 0.00888967908258512 0.00983187493855078 0 0.024823135161971 0.0101843364904776 0 0 0 0.0185236639807354 0 0.0193798449612403 0.0377216144851 0 0 0 0 0.0132855055134848 0 0 0 0.0138792505204719 0.0436109899694723 0.0173280194073817 0
"  t h" 0 0 0 0 0 0 0 0 0 0 0 0 0.020185708518369 0 0 0 0 0.016215339711367 0 0 0.0115048320294524 0.00513478818998716 0.037147102526003 0 0 0 0 0 0 0.00594388968140751 0.0215331610680448 0 0.0216216216216216 0 0 0 0.0446594715295869 0.00696718456071901 0.0097551458394303 0 0 0 0 0 0 0 0 0 0 0 0 0 0.211864406779661 0 0 0.0156225589751601 0 0.0125928724342022 0 0 0.109170305676856 0 0 0 0 0 0 0 0 0 0 0.045773573390296 0.0237276070708269 0.0447894893998208 0.0257864878803507 0.0298953662182362 0.00923275782476226 0.00888967908258512 0.00983187493855078 0 0 0 0 0 0 0.00926183199036769 0 0 0.01886080724255 0 0 0 0 0.0265710110269696 0 0.0138312586445367 0 0 0 0.0173280194073817 0
"  h e" 0 0.00872295882763433 0 0.0243131534159981 0.0335457900033546 0 0.0105263157894737 0 0 0.0277507978354378 0 0 0 0 0 0.0300842358604091 0 0.016215339711367 0.0215866162978953 0 0.0345144960883571 0.0205391527599487 0 0 0.0152788388082506 0 0.0145153681460246 0 0.0123977188197372 0 0.053832902670112 0.0382701875239189 0 0.0543773790103317 0 0 0.00744324525493115 0 0.0195102916788606 0 0 0 0 0 0 0 0 0 0.0126167045167802 0 0 0 0 0 0.0155852252065042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00983187493855078 0.264300547479705 0 0.0101843364904776 0 0.0175330937143859 0 0 0.0230786983614124 0 0 0 0 0 0 0 0 0.0276625172890733 0 0 0 0 0
"a n  " 0 0.0174459176552687 0.0223438721930511 0.0243131534159981 0.0167728950016773 0 0.0105263157894737 0.0839630562552477 0.0377145012257213 0 0 0.0129182276191706 0 0 0 0 0.0292654375182909 0 0 0.0202285829877617 0.0172572480441786 0.030808729139923 0 0 0.0152788388082506 0.0247880620693074 0 0.026246719160105 0 0.0416072277698526 0.0107665805340224 0 0.0108108108108108 0.0108754758020663 0 0 0.0372162262746557 0.00696718456071901 0.0097551458394303 0.0225199864880081 0 0 0 0 0 0 0 0 0.0126167045167802 0 0 0 0 0 0.00519507506883474 0 0 0 0 0.0162548764629389 0 0 0 0 0 0.0196927924379677 0.00861920358558869 0 0 0 0 0 0.0118638035354135 0.0149298297999403 0.0128932439401753 0 0.0461637891238113 0.00888967908258512 0 0 0 0 0 0 0 0 0 0 0 0.0183183733284484 0.0262260687123 0 0 0 0 0.0138312586445367 0 0 0.0145369966564908 0 0.037593984962406
"  e m" 0 0 0.0111719360965255 0 0 0.0444642063139173 0.0105263157894737 0 0 0.0416261967531567 0 0 0.0100928542591845 0 0 0 0.117061750073164 0 0 0.0101142914938809 0 0 0 0 0.0458365164247517 0 0.0072576840730123 0 0 0.00594388968140751 0 0 0 0 0.0130395097144347 0.0423773704841615 0.0297729810197246 0.0278687382428761 0.0195102916788606 0 0 0 0.0258131130614352 0 0 0 0 0 0 0 0 0 0 0.0332704890761894 0.0103901501376695 0 0 0.0125928724342022 0.0121138703815869 0 0 0 0 0 0 0 0.00861920358558869 0 0 0 0 0 0.0237276070708269 0.0149298297999403 0 0 0 0 0 0.0188786105342647 0 0 0 0.0175330937143859 0.0304692260816575 0.00926183199036769 0 0.0193798449612403 0 0 0.0262260687123 0 0 0.0398565165404544 0 0 0.0292568753657109 0 0 0.0173280194073817 0
"i x  " 0.00951927653498334 0.00872295882763433 0 0 0 0 0 0.0119947223221782 0 0 0 0.0129182276191706 0 0.0194931773879142 0.0172503018802829 0 0 0 0 0 0.00575241601472619 0.0102695763799743 0 0 0.00509294626941686 0.00991522482772297 0.0072576840730123 0 0 0 0 0.0191350937619594 0 0 0 0.0317830278631211 0 0.00696718456071901 0 0 0 0 0 0 0 0 0 0.0155690487311225 0.0126167045167802 0 0 0.0205423171733772 0.0325945241199478 0.0110901630253965 0.0103901501376695 0 0 0.0125928724342022 0 0 0 0 0 0 0 0 0.0172384071711774 0.05824111822947 0.0591296121097446 0 0.0131682907558599 0 0 0 0.0128932439401753 0.0298953662182362 0 0 0.0294956248156523 0 0.0496462703239419 0.0203686729809553 0.0112397437338429 0.00876654685719295 0 0.00926183199036769 0.0346180475421186 0.0193798449612403 0 0.0183183733284484 0 0 0.01363698349925 0.0132855055134848 0.0291928185666326 0.0276625172890733 0 0 0 0 0.018796992481203
"r s  " 0 0 0 0 0 0 0.0105263157894737 0.0239894446443565 0.0188572506128606 0.0277507978354378 0 0 0 0.00974658869395711 0 0 0 0 0 0 0.063276576161988 0.0102695763799743 0 0 0.0203717850776674 0.0148728372415845 0.00362884203650615 0.0481189851268591 0.0123977188197372 0.00594388968140751 0.0107665805340224 0 0 0 0.0130395097144347 0.0105943426210404 0 0.00696718456071901 0 0 0 0 0 0 0 0.018964536317087 0 0.0311380974622451 0 0 0 0 0 0 0 0 0 0 0.0121138703815869 0 0.027292576419214 0 0 0 0 0 0 0 0.0118259224219489 0 0 0 0.0118638035354135 0 0.0128932439401753 0.0149476831091181 0.00923275782476226 0 0.0393274997542031 0 0.0496462703239419 0.0101843364904776 0.0112397437338429 0 0 0.00926183199036769 0 0 0 0 0 0 0 0.0265710110269696 0.0437892278499489 0 0.0292568753657109 0.0138792505204719 0.0145369966564908 0 0.018796992481203
